customer_id,product_id,amount
3197,2,59
3197,3,107
3197,4,69
3197,5,101
3197,6,59
2920,1,789
2920,2,0
2920,3,142
2920,4,12
2920,5,9
2920,6,38
6961,1,1
6961,2,1
6961,3,5
6961,4,0
6961,5,3
6961,6,1
4673,1,1004
4673,2,12
4673,3,145
4673,4,32
4673,5,12
4673,6,36
9937,1,187
9937,2,81
9937,3,149
9937,4,25
9937,5,43
9937,6,91
8779,1,56
8779,2,4
8779,3,76
8779,4,17
8779,5,1
8779,6,18
9596,1,365
9596,2,32
9596,3,117
9596,4,34
9596,5,110
9596,6,6
2891,1,595
2891,2,23
2891,3,123
2891,4,10
2891,5,23
2891,6,154
4910,1,1132
4910,2,134
4910,3,384
4910,4,175
4910,5,134
4910,6,115
75,1,34
75,2,11
75,3,137
75,4,179
75,5,61
75,6,45
10120,1,116
10120,2,6
10120,3,82
10120,4,6
10120,5,6
10120,6,41
6327,1,565
6327,2,32
6327,3,435
6327,4,28
6327,5,32
6327,6,54
10142,1,372
10142,2,18
10142,3,126
10142,4,47
10142,5,48
10142,6,78
9826,1,899
9826,2,102
9826,3,838
9826,4,133
9826,5,102
9826,6,40
1501,1,55
1501,2,16
1501,3,1622
1501,4,17
1501,5,3
1501,6,4
10767,1,760
10767,2,40
10767,3,480
10767,4,0
10767,5,40
10767,6,26
7279,1,260
7279,2,86
7279,3,559
7279,4,63
7279,5,9
7279,6,67
7230,1,459
7230,2,0
7230,3,24
7230,4,6
7230,5,0
7230,6,4
143,1,466
143,2,0
143,3,224
143,4,119
143,5,49
143,6,99
450,1,67
450,2,15
450,3,80
450,4,17
450,5,11
450,6,80
9316,1,2
9316,2,0
9316,3,7
9316,4,3
9316,5,7
9316,6,10
6379,1,67
6379,2,1
6379,3,20
6379,4,0
6379,5,2
6379,6,31
9239,1,92
9239,2,4
9239,3,18
9239,4,3
9239,5,3
9239,6,6
8315,1,4
8315,2,2
8315,3,11
8315,4,2
8315,5,0
8315,6,4
2868,1,20
2868,2,1
2868,3,28
2868,4,3
2868,5,3
2868,6,2
10888,1,273
10888,2,11
10888,3,178
10888,4,62
10888,5,83
10888,6,29
1277,1,434
1277,2,22
1277,3,388
1277,4,104
1277,5,22
1277,6,34
9977,1,321
9977,2,11
9977,3,309
9977,4,33
9977,5,26
9977,6,34
10196,1,212
10196,2,123
10196,3,177
10196,4,15
10196,5,64
10196,6,23
6384,1,909
6384,2,12
6384,3,278
6384,4,0
6384,5,12
6384,6,242
8029,1,1184
8029,2,32
8029,3,352
8029,4,21
8029,5,16
8029,6,16
968,1,112
968,2,19
968,3,21
968,4,16
968,5,14
968,6,5
6988,1,656
6988,2,80
6988,3,455
6988,4,52
6988,5,107
6988,6,93
4472,1,23
4472,2,0
4472,3,8
4472,4,6
4472,5,2
4472,6,18
6991,1,537
6991,2,6
6991,3,42
6991,4,16
6991,5,6
6991,6,30
3336,1,712
3336,2,0
3336,3,45
3336,4,0
3336,5,0
3336,6,191
4301,1,23
4301,2,1
4301,3,13
4301,4,2
4301,5,2
4301,6,18
1940,1,1
1940,2,3
1940,3,4
1940,4,2
1940,5,2
1940,6,6
1272,1,664
1272,2,58
1272,3,83
1272,4,32
1272,5,0
1272,6,66
1388,1,6
1388,2,10
1388,3,21
1388,4,19
1388,5,14
1388,6,42
1044,1,299
1044,2,5
1044,3,201
1044,4,21
1044,5,21
1044,6,49
6969,1,99
6969,2,13
6969,3,66
6969,4,43
6969,5,8
6969,6,4
10479,1,749
10479,2,40
10479,3,294
10479,4,121
10479,5,160
10479,6,147
3619,1,345
3619,2,25
3619,3,501
3619,4,63
3619,5,138
3619,6,80
1715,1,9
1715,2,4
1715,3,18
1715,4,7
1715,5,5
1715,6,5
10159,1,440
10159,2,81
10159,3,368
10159,4,0
10159,5,122
10159,6,174
1463,1,8
1463,2,2
1463,3,5
1463,4,3
1463,5,0
1463,6,3
5114,1,670
5114,2,9
5114,3,249
5114,4,0
5114,5,28
5114,6,9
4990,1,524
4990,2,0
4990,3,134
4990,4,28
4990,5,28
4990,6,155
4329,1,6
4329,2,0
4329,3,6
4329,4,2
4329,5,1
4329,6,1
10936,1,597
10936,2,166
10936,3,597
10936,4,172
10936,5,166
10936,6,249
4692,1,7
4692,2,0
4692,3,12
4692,4,13
4692,5,7
4692,6,32
7212,1,54
7212,2,0
7212,3,7
7212,4,0
7212,5,0
7212,6,4
6086,1,445
6086,2,25
6086,3,706
6086,4,80
6086,5,76
6086,6,48
437,1,294
437,2,142
437,3,218
437,4,164
437,5,58
437,6,151
11171,1,292
11171,2,3
11171,3,77
11171,4,10
11171,5,3
11171,6,26
11101,1,412
11101,2,22
11101,3,132
11101,4,59
11101,5,28
11101,6,183
5329,1,8
5329,2,0
5329,3,3
5329,4,0
5329,5,0
5329,6,0
610,1,349
610,2,4
610,3,78
610,4,6
610,5,0
610,6,43
9384,1,328
9384,2,9
9384,3,124
9384,4,12
9384,5,24
9384,6,109
5956,1,144
5956,2,2
5956,3,99
5956,4,7
5956,5,2
5956,6,30
10430,1,1126
10430,2,28
10430,3,211
10430,4,37
10430,5,28
10430,6,42
7875,1,967
7875,2,0
7875,3,617
7875,4,43
7875,5,50
7875,6,0
7072,1,432
7072,2,79
7072,3,341
7072,4,177
7072,5,136
7072,6,170
6255,1,138
6255,2,39
6255,3,63
6255,4,55
6255,5,18
6255,6,21
6516,1,0
6516,2,0
6516,3,1
6516,4,7
6516,5,4
6516,6,6
5564,1,509
5564,2,133
5564,3,497
5564,4,78
5564,5,24
5564,6,97
5682,1,948
5682,2,10
5682,3,86
5682,4,13
5682,5,21
5682,6,21
7458,1,39
7458,2,2
7458,3,25
7458,4,4
7458,5,3
7458,6,24
5237,1,28
5237,2,1
5237,3,21
5237,4,3
5237,5,0
5237,6,10
7761,1,13
7761,2,11
7761,3,24
7761,4,13
7761,5,8
7761,6,40
5278,1,307
5278,2,26
5278,3,360
5278,4,138
5278,5,31
5278,6,40
3560,1,901
3560,2,31
3560,3,345
3560,4,75
3560,5,31
3560,6,191
7235,1,2
7235,2,5
7235,3,12
7235,4,4
7235,5,8
7235,6,7
10548,1,283
10548,2,17
10548,3,372
10548,4,138
10548,5,106
10548,6,44
2281,1,4
2281,2,3
2281,3,7
2281,4,0
2281,5,3
2281,6,11
4073,1,769
4073,2,80
4073,3,252
4073,4,15
4073,5,34
4073,6,65
6974,1,518
6974,2,42
6974,3,742
6974,4,55
6974,5,56
6974,6,84
7938,1,350
7938,2,8
7938,3,66
7938,4,17
7938,5,4
7938,6,4
7094,1,445
7094,2,53
7094,3,213
7094,4,104
7094,5,98
7094,6,151
3667,1,778
3667,2,178
3667,3,689
3667,4,41
3667,5,27
3667,6,44
7723,1,709
7723,2,93
7723,3,374
7723,4,104
7723,5,80
7723,6,80
3870,1,359
3870,2,35
3870,3,314
3870,4,93
3870,5,116
3870,6,89
4012,1,799
4012,2,12
4012,3,375
4012,4,16
4012,5,12
4012,6,12
5909,1,895
5909,2,10
5909,3,101
5909,4,13
5909,5,0
5909,6,152
10470,1,40
10470,2,2
10470,3,23
10470,4,0
10470,5,4
10470,6,23
6488,1,76
6488,2,0
6488,3,7
6488,4,0
6488,5,0
6488,6,16
10270,1,11
10270,2,5
10270,3,22
10270,4,12
10270,5,5
10270,6,11
6887,1,245
6887,2,16
6887,3,223
6887,4,21
6887,5,43
6887,6,16
6406,1,647
6406,2,107
6406,3,391
6406,4,175
6406,5,67
6406,6,40
7573,1,39
7573,2,1
7573,3,9
7573,4,2
7573,5,1
7573,6,34
4508,1,203
4508,2,35
4508,3,305
4508,4,46
4508,5,17
4508,6,227
221,1,138
221,2,3
221,3,38
221,4,4
221,5,0
221,6,59
5331,1,587
5331,2,51
5331,3,898
5331,4,247
5331,5,0
5331,6,86
1911,1,595
1911,2,97
1911,3,291
1911,4,127
1911,5,133
1911,6,121
20,1,43
20,2,12
20,3,23
20,4,29
20,5,15
20,6,61
8786,1,301
8786,2,7
8786,3,74
8786,4,10
8786,5,0
8786,6,58
10582,1,180
10582,2,32
10582,3,348
10582,4,76
10582,5,32
10582,6,90
1915,1,794
1915,2,115
1915,3,243
1915,4,150
1915,5,0
1915,6,205
8897,1,392
8897,2,5
8897,3,91
8897,4,28
8897,5,26
8897,6,112
2371,1,39
2371,2,1
2371,3,22
2371,4,3
2371,5,4
2371,6,12
4303,1,107
4303,2,2
4303,3,12
4303,4,2
4303,5,2
4303,6,12
6825,1,13
6825,2,0
6825,3,3
6825,4,0
6825,5,0
6825,6,0
1072,1,70
1072,2,0
1072,3,17
1072,4,0
1072,5,0
1072,6,6
4964,1,680
4964,2,11
4964,3,392
4964,4,75
4964,5,0
4964,6,0
2461,1,26
2461,2,1
2461,3,11
2461,4,0
2461,5,1
2461,6,4
10736,1,522
10736,2,0
10736,3,522
10736,4,227
10736,5,120
10736,6,134
3194,1,412
3194,2,12
3194,3,546
3194,4,78
3194,5,182
3194,6,0
10839,1,6
10839,2,5
10839,3,5
10839,4,8
10839,5,0
10839,6,5
49,1,2
49,2,3
49,3,6
49,4,4
49,5,1
49,6,9
4290,1,1
4290,2,3
4290,3,8
4290,4,2
4290,5,5
4290,6,5
10219,1,6
10219,2,2
10219,3,15
10219,4,6
10219,5,6
10219,6,3
4211,1,4
4211,2,12
4211,3,5
4211,4,3
4211,5,16
4211,6,17
1135,1,18
1135,2,2
1135,3,19
1135,4,0
1135,5,2
1135,6,6
6299,1,324
6299,2,48
6299,3,186
6299,4,39
6299,5,18
6299,6,198
10846,1,327
10846,2,9
10846,3,125
10846,4,25
10846,5,4
10846,6,139
347,1,229
347,2,27
347,3,71
347,4,13
347,5,3
347,6,34
6543,1,521
6543,2,168
6543,3,706
6543,4,80
6543,5,76
6543,6,61
10446,1,184
10446,2,23
10446,3,446
10446,4,30
10446,5,23
10446,6,23
3479,1,4
3479,2,8
3479,3,11
3479,4,12
3479,5,2
3479,6,13
11075,1,183
11075,2,2
11075,3,64
11075,4,7
11075,5,2
11075,6,12
4442,1,31
4442,2,19
4442,3,35
4442,4,26
4442,5,14
4442,6,52
199,1,219
199,2,3
199,3,60
199,4,12
199,5,9
199,6,12
6722,1,479
6722,2,28
6722,3,136
6722,4,75
6722,5,14
6722,6,35
796,1,584
796,2,44
796,3,212
796,4,46
796,5,8
796,6,177
3749,1,627
3749,2,91
3749,3,597
3749,4,159
3749,5,91
3749,6,15
8523,1,24
8523,2,1
8523,3,16
8523,4,12
8523,5,2
8523,6,5
310,1,330
310,2,5
310,3,159
310,4,36
310,5,27
310,6,16
8629,1,19
8629,2,1
8629,3,10
8629,4,2
8629,5,1
8629,6,8
236,1,28
236,2,23
236,3,29
236,4,29
236,5,14
236,6,47
9930,1,606
9930,2,148
9930,3,228
9930,4,15
9930,5,148
9930,6,22
3483,1,1039
3483,2,43
3483,3,204
3483,4,153
3483,5,58
3483,6,29
4599,1,411
4599,2,0
4599,3,26
4599,4,0
4599,5,0
4599,6,21
7326,1,34
7326,2,1
7326,3,19
7326,4,2
7326,5,7
7326,6,0
7352,1,161
7352,2,28
7352,3,136
7352,4,32
7352,5,3
7352,6,45
2350,1,623
2350,2,53
2350,3,178
2350,4,23
2350,5,17
2350,6,133
9145,1,604
9145,2,26
9145,3,470
9145,4,123
9145,5,161
9145,6,94
2964,1,3
2964,2,10
2964,3,8
2964,4,3
2964,5,16
2964,6,32
5585,1,12
5585,2,2
5585,3,17
5585,4,6
5585,5,1
5585,6,10
9687,1,184
9687,2,174
9687,3,256
9687,4,50
9687,5,30
9687,6,32
3732,1,393
3732,2,0
3732,3,239
3732,4,90
3732,5,69
3732,6,69
6303,1,410
6303,2,73
6303,3,747
6303,4,76
6303,5,161
6303,6,30
11176,1,376
11176,2,9
11176,3,83
11176,4,19
11176,5,4
11176,6,4
2986,1,7
2986,2,2
2986,3,4
2986,4,2
2986,5,1
2986,6,4
7462,1,68
7462,2,0
7462,3,226
7462,4,51
7462,5,157
7462,6,68
3900,1,642
3900,2,14
3900,3,49
3900,4,0
3900,5,7
3900,6,57
7034,1,8
7034,2,7
7034,3,9
7034,4,13
7034,5,6
7034,6,12
9493,1,840
9493,2,53
9493,3,804
9493,4,23
9493,5,71
9493,6,17
1143,1,7
1143,2,10
1143,3,13
1143,4,3
1143,5,11
1143,6,11
1,1,464
1,2,5
1,3,64
1,4,7
1,5,0
1,6,37
3855,1,30
3855,2,3
3855,3,47
3855,4,19
3855,5,21
3855,6,42
5536,1,1492
5536,2,38
5536,3,287
5536,4,50
5536,5,57
5536,6,33
5989,1,752
5989,2,122
5989,3,476
5989,4,39
5989,5,153
5989,6,34
9499,1,1279
9499,2,15
9499,3,287
9499,4,20
9499,5,0
9499,6,15
6768,1,22
6768,2,1
6768,3,8
6768,4,2
6768,5,1
6768,6,2
2150,1,860
2150,2,28
2150,3,409
2150,4,73
2150,5,56
2150,6,56
6646,1,3
6646,2,0
6646,3,5
6646,4,13
6646,5,0
6646,6,1
4887,1,10
4887,2,5
4887,3,28
4887,4,11
4887,5,1
4887,6,8
8560,1,351
8560,2,16
8560,3,156
8560,4,7
8560,5,5
8560,6,145
3321,1,421
3321,2,5
3321,3,90
3321,4,0
3321,5,16
3321,6,10
11003,1,2
11003,2,5
11003,3,7
11003,4,0
11003,5,18
11003,6,18
10402,1,25
10402,2,1
10402,3,9
10402,4,2
10402,5,1
10402,6,1
9904,1,336
9904,2,123
9904,3,274
9904,4,46
9904,5,123
9904,6,141
6141,1,191
6141,2,9
6141,3,97
6141,4,0
6141,5,6
6141,6,82
5687,1,563
5687,2,50
5687,3,774
5687,4,28
5687,5,31
5687,6,187
10856,1,31
10856,2,0
10856,3,6
10856,4,0
10856,5,1
10856,6,8
5121,1,479
5121,2,5
5121,3,82
5121,4,7
5121,5,17
5121,6,171
4186,1,18
4186,2,6
4186,3,15
4186,4,12
4186,5,8
4186,6,17
368,1,91
368,2,65
368,3,52
368,4,10
368,5,44
368,6,28
3312,1,5
3312,2,7
3312,3,24
3312,4,19
3312,5,14
3312,6,20
11121,1,2
11121,2,14
11121,3,28
11121,4,16
11121,5,3
11121,6,7
5332,1,362
5332,2,50
5332,3,431
5332,4,134
5332,5,35
5332,6,54
5848,1,724
5848,2,74
5848,3,929
5848,4,97
5848,5,55
5848,6,130
10343,1,605
10343,2,91
10343,3,399
10343,4,0
10343,5,45
10343,6,205
5935,1,547
5935,2,7
5935,3,140
5935,4,0
5935,5,7
5935,6,63
2895,1,104
2895,2,1
2895,3,54
2895,4,13
2895,5,9
2895,6,14
10262,1,8
10262,2,2
10262,3,15
10262,4,0
10262,5,10
10262,6,18
7848,1,224
7848,2,2
7848,3,25
7848,4,7
7848,5,0
7848,6,110
9477,1,384
9477,2,0
9477,3,102
9477,4,21
9477,5,32
9477,6,5
4856,1,556
4856,2,54
4856,3,845
4856,4,202
4856,5,133
4856,6,63
7186,1,24
7186,2,0
7186,3,2
7186,4,0
7186,5,0
7186,6,9
5794,1,408
5794,2,0
5794,3,21
5794,4,0
5794,5,0
5794,6,17
1456,1,265
1456,2,199
1456,3,303
1456,4,234
1456,5,9
1456,6,170
4877,1,34
4877,2,0
4877,3,7
4877,4,0
4877,5,0
4877,6,0
425,1,374
425,2,64
425,3,116
425,4,84
425,5,25
425,6,64
3007,1,27
3007,2,2
3007,3,10
3007,4,0
3007,5,0
3007,6,1
1031,1,600
1031,2,20
1031,3,350
1031,4,29
1031,5,30
1031,6,33
4297,1,13
4297,2,2
4297,3,18
4297,4,6
4297,5,1
4297,6,0
807,1,167
807,2,2
807,3,89
807,4,0
807,5,0
807,6,34
9553,1,0
9553,2,2
9553,3,3
9553,4,4
9553,5,1
9553,6,5
4271,1,46
4271,2,35
4271,3,69
4271,4,84
4271,5,41
4271,6,66
4120,1,88
4120,2,39
4120,3,78
4120,4,58
4120,5,13
4120,6,93
2036,1,243
2036,2,11
2036,3,119
2036,4,10
2036,5,3
2036,6,15
115,1,275
115,2,11
115,3,68
115,4,25
115,5,7
115,6,7
4259,1,6
4259,2,0
4259,3,4
4259,4,0
4259,5,0
4259,6,0
8687,1,121
8687,2,62
8687,3,90
8687,4,68
8687,5,20
8687,6,125
2447,1,4
2447,2,12
2447,3,15
2447,4,19
2447,5,7
2447,6,12
10140,1,1308
10140,2,0
10140,3,396
10140,4,23
10140,5,0
10140,6,0
9353,1,515
9353,2,47
9353,3,267
9353,4,62
9353,5,66
9353,6,38
3623,1,4
3623,2,0
3623,3,16
3623,4,17
3623,5,4
3623,6,4
738,1,48
738,2,13
738,3,57
738,4,24
738,5,15
738,6,25
7631,1,562
7631,2,58
7631,3,168
7631,4,43
7631,5,16
7631,6,142
4789,1,769
4789,2,22
4789,3,500
4789,4,210
4789,5,143
4789,6,33
773,1,379
773,2,4
773,3,93
773,4,12
773,5,9
773,6,98
10602,1,29
10602,2,12
10602,3,59
10602,4,19
10602,5,1
10602,6,36
1446,1,387
1446,2,68
1446,3,569
1446,4,89
1446,5,45
1446,6,68
3270,1,12
3270,2,23
3270,3,38
3270,4,30
3270,5,18
3270,6,7
8443,1,6
8443,2,10
8443,3,12
8443,4,3
8443,5,15
8443,6,40
9653,1,27
9653,2,1
9653,3,14
9653,4,4
9653,5,1
9653,6,21
8916,1,9
8916,2,1
8916,3,5
8916,4,0
8916,5,0
8916,6,1
8017,1,22
8017,2,0
8017,3,19
8017,4,6
8017,5,5
8017,6,3
5830,1,899
5830,2,102
5830,3,838
5830,4,133
5830,5,102
5830,6,40
4597,1,889
4597,2,55
4597,3,685
4597,4,168
4597,5,92
4597,6,129
7023,1,189
7023,2,2
7023,3,55
7023,4,0
7023,5,5
7023,6,12
8086,1,48
8086,2,0
8086,3,2
8086,4,0
8086,5,0
8086,6,5
8825,1,230
8825,2,14
8825,3,156
8825,4,82
8825,5,24
8825,6,58
2930,1,852
2930,2,60
2930,3,207
2930,4,78
2930,5,36
2930,6,48
1928,1,35
1928,2,3
1928,3,20
1928,4,4
1928,5,1
1928,6,20
7108,1,205
7108,2,20
7108,3,47
7108,4,23
7108,5,2
7108,6,56
10925,1,255
10925,2,31
10925,3,446
10925,4,40
10925,5,56
10925,6,175
9960,1,0
9960,2,0
9960,3,1
9960,4,8
9960,5,3
9960,6,2
8800,1,437
8800,2,8
8800,3,206
8800,4,160
8800,5,49
8800,6,42
9224,1,825
9224,2,8
9224,3,53
9224,4,11
9224,5,0
9224,6,242
5519,1,316
5519,2,58
5519,3,161
5519,4,76
5519,5,51
5519,6,135
5046,1,756
5046,2,138
5046,3,354
5046,4,160
5046,5,169
5046,6,61
7037,1,194
7037,2,55
7037,3,134
7037,4,15
7037,5,0
7037,6,3
905,1,7
905,2,17
905,3,18
905,4,6
905,5,10
905,6,26
8624,1,183
8624,2,33
8624,3,493
8624,4,59
8624,5,103
8624,6,57
8945,1,171
8945,2,0
8945,3,11
8945,4,0
8945,5,1
8945,6,20
6445,1,243
6445,2,101
6445,3,405
6445,4,29
6445,5,40
6445,6,40
2727,1,181
2727,2,21
2727,3,69
2727,4,39
2727,5,3
2727,6,96
6404,1,151
6404,2,7
6404,3,89
6404,4,0
6404,5,7
6404,6,28
11074,1,494
11074,2,92
11074,3,391
11074,4,194
11074,5,11
11074,6,241
10150,1,464
10150,2,28
10150,3,873
10150,4,29
10150,5,18
10150,6,37
1968,1,5
1968,2,1
1968,3,5
1968,4,10
1968,5,0
1968,6,7
6534,1,29
6534,2,0
6534,3,29
6534,4,0
6534,5,5
6534,6,4
9485,1,102
9485,2,9
9485,3,49
9485,4,24
9485,5,3
9485,6,12
7053,1,604
7053,2,28
7053,3,674
7053,4,91
7053,5,28
7053,6,28
4654,1,571
4654,2,12
4654,3,523
4654,4,63
4654,5,60
4654,6,24
9760,1,953
9760,2,0
9760,3,71
9760,4,0
9760,5,0
9760,6,174
1048,1,63
1048,2,3
1048,3,67
1048,4,8
1048,5,9
1048,6,28
10619,1,770
10619,2,29
10619,3,890
10619,4,250
10619,5,27
10619,6,24
9308,1,398
9308,2,61
9308,3,265
9308,4,138
9308,5,61
9308,6,53
10505,1,741
10505,2,19
10505,3,154
10505,4,50
10505,5,9
10505,6,28
8362,1,1478
8362,2,19
8362,3,403
8362,4,0
8362,5,19
8362,6,0
2625,1,156
2625,2,29
2625,3,56
2625,4,30
2625,5,32
2625,6,47
4637,1,960
4637,2,64
4637,3,464
4637,4,146
4637,5,0
4637,6,16
9972,1,38
9972,2,0
9972,3,2
9972,4,0
9972,5,0
9972,6,6
4483,1,315
4483,2,26
4483,3,473
4483,4,220
4483,5,12
4483,6,182
4487,1,15
4487,2,20
4487,3,25
4487,4,2
4487,5,7
4487,6,26
4988,1,19
4988,2,6
4988,3,20
4988,4,0
4988,5,5
4988,6,12
8931,1,812
8931,2,99
8931,3,431
8931,4,237
8931,5,149
8931,6,33
5871,1,73
5871,2,28
5871,3,217
5871,4,10
5871,5,24
5871,6,115
2008,1,372
2008,2,23
2008,3,384
2008,4,250
2008,5,12
2008,6,108
3139,1,871
3139,2,111
3139,3,704
3139,4,145
3139,5,55
3139,6,166
10037,1,375
10037,2,152
10037,3,335
10037,4,93
10037,5,91
10037,6,81
10673,1,760
10673,2,80
10673,3,466
10673,4,17
10673,5,13
10673,6,80
5303,1,471
5303,2,0
5303,3,510
5303,4,99
5303,5,21
5303,6,12
538,1,31
538,2,9
538,3,27
538,4,16
538,5,9
538,6,33
7922,1,819
7922,2,0
7922,3,72
7922,4,12
7922,5,0
7922,6,63
5692,1,1
5692,2,4
5692,3,3
5692,4,8
5692,5,9
5692,6,7
4843,1,203
4843,2,35
4843,3,305
4843,4,46
4843,5,17
4843,6,227
6383,1,26
6383,2,0
6383,3,15
6383,4,2
6383,5,1
6383,6,2
1628,1,354
1628,2,21
1628,3,311
1628,4,167
1628,5,75
1628,6,32
1204,1,1253
1204,2,0
1204,3,447
1204,4,23
1204,5,71
1204,6,35
3673,1,371
3673,2,17
3673,3,238
3673,4,23
3673,5,24
3673,6,106
760,1,588
760,2,7
760,3,76
760,4,110
760,5,15
760,6,15
8957,1,480
8957,2,86
8957,3,249
8957,4,75
8957,5,86
8957,6,144
4128,1,517
4128,2,12
4128,3,54
4128,4,16
4128,5,6
4128,6,120
6810,1,267
6810,2,98
6810,3,606
6810,4,48
6810,5,70
6810,6,98
5386,1,1111
5386,2,24
5386,3,790
5386,4,160
5386,5,45
5386,6,172
8700,1,7
8700,2,7
8700,3,14
8700,4,7
8700,5,16
8700,6,15
3202,1,1166
3202,2,0
3202,3,48
3202,4,0
3202,5,0
3202,6,36
1328,1,261
1328,2,42
1328,3,144
1328,4,55
1328,5,48
1328,6,133
8405,1,135
8405,2,25
8405,3,51
8405,4,23
8405,5,25
8405,6,46
6515,1,6
6515,2,2
6515,3,18
6515,4,2
6515,5,8
6515,6,14
2882,1,711
2882,2,28
2882,3,142
2882,4,49
2882,5,18
2882,6,47
7574,1,11
7574,2,0
7574,3,13
7574,4,2
7574,5,4
7574,6,11
6387,1,42
6387,2,0
6387,3,17
6387,4,0
6387,5,0
6387,6,18
5320,1,79
5320,2,7
5320,3,58
5320,4,6
5320,5,3
5320,6,18
5048,1,20
5048,2,6
5048,3,43
5048,4,19
5048,5,5
5048,6,38
8146,1,30
8146,2,0
8146,3,8
8146,4,2
8146,5,0
8146,6,14
10031,1,20
10031,2,2
10031,3,23
10031,4,3
10031,5,1
10031,6,4
5748,1,115
5748,2,27
5748,3,44
5748,4,4
5748,5,146
5748,6,139
2134,1,263
2134,2,5
2134,3,233
2134,4,69
2134,5,41
2134,6,83
1523,1,69
1523,2,2
1523,3,15
1523,4,2
1523,5,2
1523,6,6
9665,1,267
9665,2,3
9665,3,30
9665,4,4
9665,5,0
9665,6,57
4640,1,561
4640,2,85
4640,3,171
4640,4,25
4640,5,123
4640,6,114
3635,1,492
3635,2,0
3635,3,37
3635,4,7
3635,5,0
3635,6,42
3547,1,14
3547,2,7
3547,3,9
3547,4,6
3547,5,16
3547,6,12
2456,1,80
2456,2,4
2456,3,46
2456,4,0
2456,5,17
2456,6,2
5633,1,97
5633,2,12
5633,3,84
5633,4,13
5633,5,10
5633,6,15
7801,1,197
7801,2,107
7801,3,227
7801,4,7
7801,5,59
7801,6,131
10489,1,693
10489,2,21
10489,3,925
10489,4,31
10489,5,24
10489,6,84
7011,1,43
7011,2,2
7011,3,27
7011,4,0
7011,5,9
7011,6,12
2620,1,14
2620,2,0
2620,3,2
2620,4,0
2620,5,0
2620,6,7
3933,1,186
3933,2,36
3933,3,234
3933,4,86
3933,5,72
3933,6,48
10981,1,434
10981,2,137
10981,3,400
10981,4,45
10981,5,137
10981,6,45
1734,1,59
1734,2,0
1734,3,11
1734,4,4
1734,5,2
1734,6,5
10995,1,16
10995,2,5
10995,3,30
10995,4,8
10995,5,7
10995,6,26
6357,1,230
6357,2,35
6357,3,75
6357,4,63
6357,5,57
6357,6,31
9209,1,829
9209,2,138
9209,3,430
9209,4,60
9209,5,92
9209,6,15
10286,1,318
10286,2,8
10286,3,407
10286,4,150
10286,5,35
10286,6,8
2611,1,1206
2611,2,55
2611,3,445
2611,4,168
2611,5,18
2611,6,18
1600,1,292
1600,2,3
1600,3,77
1600,4,10
1600,5,3
1600,6,26
3308,1,30
3308,2,9
3308,3,12
3308,4,2
3308,5,11
3308,6,30
5407,1,729
5407,2,17
5407,3,133
5407,4,11
5407,5,0
5407,6,195
2166,1,12
2166,2,1
2166,3,3
2166,4,0
2166,5,0
2166,6,7
3955,1,2
3955,2,1
3955,3,1
3955,4,1
3955,5,0
3955,6,1
6634,1,22
6634,2,3
6634,3,18
6634,4,0
6634,5,0
6634,6,11
3056,1,587
3056,2,43
3056,3,337
3056,4,42
3056,5,87
3056,6,54
5718,1,674
5718,2,168
5718,3,108
5718,4,192
5718,5,42
5718,6,231
6872,1,284
6872,2,3
6872,3,84
6872,4,4
6872,5,7
6872,6,23
8164,1,1023
8164,2,93
8164,3,651
8164,4,49
8164,5,55
8164,6,37
4580,1,1394
4580,2,22
4580,3,708
4580,4,89
4580,5,91
4580,6,182
9305,1,311
9305,2,26
9305,3,640
9305,4,180
9305,5,37
9305,6,121
453,1,27
453,2,0
453,3,12
453,4,0
453,5,1
453,6,5
8545,1,1296
8545,2,17
8545,3,311
8545,4,45
8545,5,69
8545,6,51
9850,1,3
9850,2,6
9850,3,7
9850,4,0
9850,5,0
9850,6,3
7378,1,393
7378,2,5
7378,3,136
7378,4,7
7378,5,5
7378,6,27
7646,1,218
7646,2,63
7646,3,282
7646,4,137
7646,5,35
7646,6,70
1640,1,66
1640,2,0
1640,3,16
1640,4,0
1640,5,6
1640,6,20
5184,1,4
5184,2,2
5184,3,11
5184,4,2
5184,5,0
5184,6,4
8492,1,795
8492,2,0
8492,3,545
8492,4,95
8492,5,58
8492,6,0
11188,1,15
11188,2,10
11188,3,19
11188,4,8
11188,5,17
11188,6,20
1212,1,384
1212,2,25
1212,3,292
1212,4,130
1212,5,41
1212,6,64
9097,1,244
9097,2,8
9097,3,32
9097,4,7
9097,5,2
9097,6,50
10473,1,158
10473,2,19
10473,3,288
10473,4,25
10473,5,0
10473,6,38
7962,1,1285
7962,2,21
7962,3,449
7962,4,106
7962,5,20
7962,6,20
9984,1,349
9984,2,16
9984,3,144
9984,4,28
9984,5,5
9984,6,182
5527,1,4
5527,2,12
5527,3,11
5527,4,3
5527,5,13
5527,6,15
6374,1,223
6374,2,2
6374,3,31
6374,4,0
6374,5,2
6374,6,39
7453,1,157
7453,2,43
7453,3,127
7453,4,68
7453,5,56
7453,6,37
8952,1,397
8952,2,46
8952,3,288
8952,4,20
8952,5,38
8952,6,70
241,1,901
241,2,31
241,3,345
241,4,75
241,5,31
241,6,191
8975,1,14
8975,2,3
8975,3,21
8975,4,2
8975,5,1
8975,6,28
6119,1,10
6119,2,0
6119,3,3
